Date,WeightedPrice,Volume,SMA_30,EMA_40,Altcoin_EMA_40,DASH,DOGE,ETC,ETH,LTC,SC,XEM,XMR,XRP,ZEC,Day_of_Week
2016-05-18,453.80750257132144,13717.649536949999,451.17437308813527,445.5913045014583,2.6080845843774942,7.321312743583335,0.00022236567625994748,1.002187644254237,13.109759043056284,3.968964112888572,0.0001588326258999625,0.0014703363083310814,0.8429928167764866,0.005940340208658598,48.09675945924408,Wednesday
2016-05-19,446.40232745075,40217.21537135,451.673995756769,445.6308665965457,2.632522350310242,7.609909756518425,0.000223201163725375,1.002187644254237,13.995534345863522,3.892672935603285,0.0002187371404508675,0.0014909837736855052,0.8434057733458,0.006129103955898798,48.09675945924408,Thursday
2016-05-20,441.4852531760357,21279.09558561,451.78719087787977,445.4286415516427,2.6594045074978867,8.122564888951063,0.00022074262658801784,1.002187644254237,14.219436501639331,3.8666073146612927,0.0002825505620326629,0.0016953033721959774,0.918792619794775,0.00605717767357521,48.09675945924408,Friday
2016-05-21,441.18699723932144,10505.741812330001,451.4408749608857,445.2217320729929,2.6810021832347233,8.024873825145246,0.00022059349861966072,1.002187644254237,13.52539918444632,3.928805505375937,0.0003044190280951318,0.0016279800198130963,0.9622773715486563,0.0059295532428964804,48.09675945924408,Saturday
2016-05-22,441.24038429446426,13457.741490479999,451.3146429090623,445.0275199862354,2.7056568727543753,8.183530973374927,0.0002206201921472321,1.002187644254237,14.099611447533617,3.9517709437604367,0.0003044558651631804,0.0016767134603189642,0.9528453726723668,0.005947920380289378,48.09675945924408,Sunday
2016-05-23,441.9745612713214,15782.82370926,451.23544040016975,444.8785951708737,2.7274498077942964,8.001229013282403,0.0002209872806356607,1.002187644254237,13.954511440221172,3.9585098000616883,0.0002740242279882193,0.0016750835872183082,0.9130531474023594,0.005865002428070435,48.09675945924408,Monday
2016-05-24,446.01628387617853,15109.040052139999,451.0297105387177,444.93409218088857,2.7413001112561193,7.932305945318222,0.00022300814193808926,1.002187644254237,12.695153274969737,3.988366813677563,0.0002542292818094218,0.001645800087503099,0.9323658203032799,0.0058338929931004155,48.09675945924408,Tuesday
2016-05-25,448.3941362628929,19015.541984650004,450.76615025900384,445.1028748190351,2.7499224407228713,7.620888804158678,0.00021971312676881752,1.002187644254237,12.295917811897402,4.02168736361415,0.00024213283358196218,0.0016276707146343013,0.8943176208349773,0.005721509178714513,48.09675945924408,Wednesday
2016-05-26,451.0242058480357,16127.570398099999,450.49507236166613,445.3917202350839,2.757819090131941,7.496207221118751,0.00022100186086553749,1.002187644254237,12.43867028630534,4.066546995977352,0.00027061452350882144,0.0015515232681172428,0.866570847664065,0.005565638700164761,48.09675945924408,Thursday
2016-05-27,467.26441595917856,84495.73407888,451.0234607405665,446.4586810021129,2.7588577542635444,7.23719219807462,0.00021961427550081392,1.002187644254237,11.173628561813603,4.411438678426445,0.00026166807293714,0.001481228198590596,0.8432534009048912,0.005565119194073816,48.09675945924408,Friday
2016-05-28,490.3864260054643,107242.82069722,452.62172440769547,448.60149783154463,2.7620245153007796,7.517138428102022,0.00021086616318234964,1.002187644254237,11.109542653633213,4.489468114622985,0.0002500970772627868,0.0015251017848769938,0.8544836357217414,0.005340308179199506,48.09675945924408,Saturday
