,Date,Total_BTC,MarketCap,TR_24h,TR_Avg_h,BTC_Sent_24h,BTC_Sent_Avg_h,BTC_Count,Blocks_24h,Blocks_Avg_h,Difficulty,Next_Difficulty,Hashrate_Tera,Hashrate_Peta,MarketID
1461,2018-01-23,16522800,179191418280,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1462,2018-01-24,16522800,188724743424,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1463,2018-01-25,16522800,197107586004,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1464,2018-01-26,16522800,183072624000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1465,2018-01-27,16522800,188130253080,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1466,2018-01-28,16522800,193078666452,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1467,2018-01-29,16522800,184437572508,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1468,2018-01-30,16522800,164728846212,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1469,2018-01-31,16522800,167640163572,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1470,2018-02-01,16522800,162420611052,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1471,2018-02-02,16522800,144904956000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1472,2018-02-03,16522800,151844532000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1473,2018-02-04,16522800,134327059440,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1474,2018-02-05,16522800,113001081480,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1475,2018-02-06,16522800,126885190320,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1476,2018-02-07,16522800,124813231200,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1477,2018-02-08,16522800,136146219720,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1478,2018-02-09,16522800,143432774520,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1479,2018-02-10,16522800,141364119960,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1480,2018-02-11,16522800,142690405116,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1481,2018-02-12,16522800,147052920000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
1482,2018-02-13,16522800,140774421228,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
